,Name,PGC,RA,Dec,Dis,e_Dis_min,e_Dis_max,ref_dis,V_h,e_V_h,ref_V_h,Source,Type,RA_radians,Dec_radians,cos_theta_CoM_CenA_M83_0.76,angular_distance_CoM_CenA_M83_0.76,dis_center_CoM_CenA_M83_0.76,e_dis_center_min_CoM_CenA_M83_0.76,e_dis_center_max_CoM_CenA_M83_0.76,major_infall_velocity_CoM_CenA_M83_0.76,e_major_infall_velocity_min_CoM_CenA_M83_0.76,e_major_infall_velocity_max_CoM_CenA_M83_0.76,minor_infall_velocity_CoM_CenA_M83_0.76,e_minor_infall_velocity_min_CoM_CenA_M83_0.76,e_minor_infall_velocity_max_CoM_CenA_M83_0.76
71,UGC07512,PGC40563,186.4212,2.1593,11.587773561551264,0.4191410837456395,0.4348707846228556,CF4,1850.582129843352,2.0,LEDA,,,3.253663735518853,0.0006577603945454399,0.9622081931053814,0.27579801341121274,7.866053892387872,0.4691416241355846,0.48522378199648575,1065.7652192634312,212.4542807198053,219.3152598832511,1096.4143388026423,10.167170337844937,10.044543099623752
72,NGC4413,PGC40705,186.6342,12.6106,14.723125024327189,0.2687273168679063,0.273723330696539,CF4,423.919493468427,4.0,LEDA,,,3.2573812868256007,0.003841408433962267,0.9631678949143762,0.2722515495771657,10.975308685931372,0.32272395168586065,0.32753915600420136,-424.681537306098,48.09008617241058,48.63580984227115,-328.3013906327876,12.580354126825398,12.614116866346137
73,6dFJ0956376-092911,PGC4078671,149.1567,-9.4863,9.162204901219992,0.4525690016591888,0.4760853350197056,CF4,970.2624446731644,41.0,LEDA,,,2.6032755164094263,-0.002889692229322654,0.6011010708807323,0.9259181678654461,7.487135549819271,0.4185189008338055,0.4483395445579186,-1059.49103420383,739.3075503867208,774.6738081929819,712.1556609085183,52.35068815220393,50.82548458504368
74,NGC4455,PGC41066,187.1837,22.8215,6.456542290346557,0.2621315395787409,0.2732242724966216,CF4,944.4674465424042,3.0,LEDA,,,3.2669718710653095,0.00695182644566237,0.9656447391569233,0.26288323323398083,2.8390828373302184,0.2890308597867137,0.3051975135193823,133.41660944110015,92.15595125183705,96.17927296254015,231.8667279321397,15.470525243065765,15.541486529107289
75,PGC041395,PGC41395,187.7652,1.6758,9.204495717531715,0.5747102398620143,0.6129837126681341,CF4,1448.251229923615,4.0,LEDA,,,3.277120960665657,0.0005104778720785662,0.9683256742345626,0.2523607066682675,5.474288835154361,0.617508777648955,0.6579863823732337,658.8616867853694,287.114082897634,304.6874018694054,694.5490666716317,13.223329997174346,12.951460266577328
76,NGC4437,PGC41618,188.1895,0.1146,8.165823713585919,0.4390178626289032,0.4639617640837823,CF4,1471.6940375862166,2.0,LEDA,,,3.284526392681869,3.49091563075568e-05,0.9701516819512344,0.24494080270446217,4.443267768368929,0.48001355389409595,0.5074777596595235,696.3490562485696,320.50944499894155,337.65504004203734,717.0932179309079,10.580781616980858,9.996694641582394
77,PGC042120,PGC42120,189.3085,-10.4979,9.594006315159332,0.3043424473599696,0.314313133768346,CF4,1099.7133832756622,8.0,LEDA,,,3.3040566270116853,-0.003197843211178888,0.9747302639871723,0.22528597670365122,5.816340319622048,0.3555864893718095,0.3658917570405018,287.77783635727513,79.2688230088177,81.06061216185626,339.2244601181512,16.942398176328027,16.955276486494427
78,NGC4592,PGC42336,189.8281,-0.532,8.669618757582173,0.3519810465554585,0.3668759796408452,CF4,1408.433176153742,2.0,LEDA,,,3.313125357805048,-0.000162056467326529,0.9766831180100821,0.21637034221205323,4.8909863305518515,0.4007784958672529,0.4165611541381118,617.6708063242238,204.74117294433,212.25064323155658,643.2886677409225,10.58866586214333,10.423361244185458
79,NGC4594,PGC42407,189.9976,-11.623,9.120108393559102,0.3298832252502475,0.3422632200988236,CF4,1428.701159770903,5.0,LEDA,,,3.3160836908871785,-0.0035405682701809137,0.9773472259423545,0.21325486713217204,5.330762754760613,0.3806009244851358,0.3934960823087934,635.0332587837222,179.97126374328965,185.54234981437415,661.2614443192472,13.45829616386311,13.339474449387126
80,NGC4600,PGC42447,190.0958,3.1177,9.078205301781855,0.2879801334730167,0.297414767476944,CF4,1188.4494114274553,30.0,LEDA,,,3.3177976042126365,0.0009497057296690214,0.9776603056393441,0.21177049107071966,5.287260801308017,0.3393253989819991,0.3491369808074367,383.34038025350355,130.5478648362515,133.14472279684577,423.5642086098208,38.53671146502188,38.418733259257976
81,ESO381-018,PGC42936,191.1772,-35.9666,5.321082592667939,0.1211226273327836,0.1239439357562721,CF4,918.8851960053464,8.0,LEDA,,,3.3366715947437036,-0.010956052890500632,0.9815293335862079,0.19249835883079672,1.6341396806970403,0.1509539730564986,0.15852887930832393,124.66187011053779,120.29326316851146,124.74532952412389,185.79527992112847,18.13512272604561,17.287494242019733
82,ESO381-020,PGC43048,191.5017,-33.8381,5.345643593969718,0.1216817039785205,0.1245160349700009,CF4,891.9933905716816,3.0,LEDA,,,3.342335188166425,-0.010307674712484624,0.9825960454352701,0.18684042986849156,1.6423250753698406,0.1534454510003953,0.1607130290529757,90.48763142885065,85.634854806165,88.66971443613262,157.58941687836264,14.097113647689497,13.791661724257239
83,PGC043072,PGC43072,191.5638,10.2055,9.418895965228415,0.9075155832046456,1.0042783287046235,CF4,1458.4919325395,2.0,LEDA,,,3.343419037631913,0.003108773077633255,0.9826840439064359,0.18636610135180529,5.5907047205634495,0.954088014140205,1.0533660237210452,661.9196913412126,409.80414135453384,450.915581153068,681.7780136206032,11.254064907736165,11.061986555565795
84,SDSSJ124936.90+215505.7,PGC4343356,192.4035,21.9178,6.338697112569274,0.2852883650301372,0.2987335914498237,CF4,831.7155561341522,4.0,LEDA,,,3.35807456736091,0.006676543683401121,0.9852252039178873,0.17211230371172928,2.543842663302199,0.32641909598581664,0.34322632548165144,16.622282781360482,25.19591341663924,25.780863290811862,74.38280034697364,15.798758930282055,16.44954220388344
85,PGC043851,PGC43851,193.4868,-12.1059,8.953647655495944,0.5590477903019657,0.5962782047184252,CF4,1155.7075141185169,2.0,LEDA,,,3.3769817191477642,-0.0036876680221959155,0.9884070159980808,0.1524168826260738,5.090256016038425,0.611621566919827,0.649604479078544,350.6507360808927,164.04122354595518,173.52403457339207,372.50246012539355,11.029140285833648,11.102621997923734
86,ESO443-009,PGC43978,193.7232,-28.3408,5.834451042737443,0.2881939131583388,0.3031690089104923,CF4,954.7420429119624,4.0,LEDA,,,3.381107677499479,-0.00863310137069115,0.989053013232804,0.1481014384181072,2.0188818402562645,0.32617112515426694,0.3463116470629064,154.66412950433877,175.37872092152955,184.8747586917557,186.6161664209544,14.78130347025649,14.778301211343972
87,PGC044055,PGC44055,193.9185,19.2092,4.720630412635907,0.149748516487155,0.1546544883979592,CF4,715.3529110421468,4.0,LEDA,,,3.384516305528624,0.0058514569401668425,0.9893970813483778,0.1457512181170056,0.9986403346142692,0.15624006276654578,0.1766738773947485,-132.89387195573877,301.1517144249656,334.3743315293526,1.0712070457122498,25.56103232578956,29.187550059693184
88,NGC4826,PGC44182,194.1825,21.682,4.30526610491711,0.0590704654539804,0.0598922174845553,CF4,696.8839560877157,4.0,LEDA,,,3.3891239747538893,0.006604714895815415,0.9900371183201503,0.14127610513478514,0.6845082525264587,0.05403181744208663,0.06916559856613402,-246.44262095202114,619.1666175219553,760.758960841851,33.746876212141956,27.385502313245258,27.344015897929815
89,UGC08091,PGC44491,194.6678,14.2173,2.137962089502231,0.1056050785660098,0.1110925163335481,CF4,522.291386673214,2.0,LEDA,,,3.3975940576138175,0.004330837242333572,0.9912233648218627,0.13258584789519406,1.8470268407130321,0.16436051704891774,0.16034313910997833,290.1035938247562,121.95155384247069,120.7818216702533,293.87614395105385,10.463792387203284,10.357503332893145
90,PGC044681,PGC44681,194.9857,-19.4114,7.112135136533295,0.2887481951165949,0.3009672764758857,CF4,1149.773334845952,2.0,LEDA,,,3.4031424593059074,-0.005913050582447715,0.9920503052357177,0.12617646445846506,3.2373018623016963,0.3417403952913092,0.354619276297925,349.8754109780151,179.9063496834574,186.23478859180636,363.13499456310154,10.640365251896526,10.572251663480813
91,PGC044982,PGC44982,195.5598,-17.2378,5.623413251903491,0.1783867234792797,0.1842309233096299,CF4,1072.4454136541458,2.0,LEDA,,,3.4131623945416067,-0.005250934158799325,0.9932556890351962,0.1162058998821876,1.7657970566348486,0.22595397365401393,0.23395162065032715,280.6505575621769,259.7753908129187,268.21666468409427,288.29996633736596,10.399852010744837,9.846088986298412
92,PGC045084,PGC45084,195.8199,-17.4229,5.888436553555893,0.2390668054328637,0.2491834980920524,CF4,1068.5343705594255,2.0,LEDA,,,3.417701995926044,-0.005307318843201844,0.9937712795429832,0.11167092171700896,2.017013444934631,0.2879725612399757,0.30011841921125004,272.2974394556249,252.66080451317464,262.5736073544548,282.2165181878574,10.741070794090717,10.4075347243147
93,ESO269-037,PGC45104,195.8883,-46.5869,3.07609681474071,0.0975803853115189,0.1007772559090631,CF4,999.0939572737494,6.0,LEDA,,,3.418895801134408,-0.014191181273861415,0.9939233598910133,0.11029781829454198,0.9494939417618217,0.1419195982301542,0.14421456164484636,-201.90282084122413,288.732637845558,293.39654236575643,-137.00860664277596,23.178115926560082,26.97492599722426
94,HIPASSJ1348-37,PGC4614882,207.1396,-37.9681,5.520774392807576,0.1751307988378583,0.1808683299999023,CF4,833.5907089613625,6.0,LEDA,,,3.6152680312640464,-0.01156574465620373,0.9962971633716824,0.08608279797902656,1.6266524750372384,0.2270197311404647,0.23410447156589398,27.297612384089714,41.92011604395147,42.74898014005964,45.88636989257684,15.515276218115535,15.757221126327323
95,NGC5068,PGC46400,199.7295,-21.0392,5.035006087879052,0.2044180674813205,0.2130685146186781,CF4,977.8965311780328,2.0,LEDA,,,3.4859373883620144,-0.006408906818376519,0.9990499667086213,0.043593204899593806,1.107700378638147,0.25900709335772876,0.2690125391236413,176.06185387006957,393.24613550434157,407.85599785241044,177.59512527063586,10.292954687247772,9.98155445547647
96,PGC046885,PGC46885,201.1501,-30.9719,4.6558609352295885,0.126885136193378,0.1304399879967919,CF4,776.0499582435966,3.0,LEDA,,,3.510731535715846,-0.00943458026389196,0.9998267101620498,0.018616919351822036,0.7158482466329653,0.18475093152248023,0.18851729627930847,-28.690047649785942,108.2747265293358,110.26077730958214,-26.520282985913344,11.427867738407148,11.643698105241874
97,PGC4689210,PGC4689210,161.7216,12.7444,9.594006315159332,0.9642208374896306,1.0719548971432469,CF4,985.192300813082,5.0,LEDA,,,2.8225743915932617,0.0038821662447297294,0.7604637153788774,0.706769421106429,7.074384627981506,0.9138261797705063,1.039098798874341,-116.50149352807111,103.09382486763558,112.87444796334438,537.2715937833269,28.825844011953052,29.661655577255033
98,IC4247,PGC47073,201.6852,-30.3625,5.05824662003114,0.0923234055277779,0.0940398257864219,CF4,705.6783460426154,8.0,LEDA,,,3.5200707925432675,-0.00924894640827394,0.9999548932604689,0.009498113353517664,1.1145820787406044,0.15155558056522223,0.15291107137854532,-98.83980286437617,138.1770249431148,139.3357548299689,-98.36725609743702,16.11886638011974,16.130156079655166
99,ESO270-017,PGC47847,203.6951,-45.5473,6.792036326171846,0.1546056221527605,0.1582068497161248,CF4,1069.3675565373917,4.0,LEDA,,,3.5551501651791013,-0.013874501004251152,0.9996609829452814,0.02603982380423392,2.850751858283531,0.21373086606871983,0.21697121476240078,265.12118085614867,106.98710620441793,108.49578128329132,265.8281495625401,12.099686523640145,12.097774480840599
100,ESO444-078,PGC48029,204.1284,-29.2354,5.2966344389165805,0.0726725489253832,0.0736835247859524,CF4,852.0962708874779,2.0,LEDA,,,3.562712676827993,-0.008905612114432339,0.9994332931030125,0.03366780156754357,1.3608902401494967,0.1310805244715716,0.13186461232347324,47.629452961975545,46.22532971113003,46.462665099562386,50.56971650632119,10.237661793218045,10.250197856707565
101,NGC5236_M83,PGC48082,204.2536,-29.8656,4.7863009232263805,0.087359837174227,0.0889839778074774,CF4,786.510807493136,2.0,LEDA,,,3.56489782905149,-0.009097582012381924,0.9993582206627669,0.035828703458821436,0.8561006409553716,0.14382952485293665,0.1458857866981108,-18.768648136323552,46.371213041301345,46.885338743241974,-12.37358212049505,10.759893156523974,10.97405235566719
102,IC4316,PGC48368,205.0761,-28.8942,4.24619563946313,0.0775018047597724,0.0789426708869562,CF4,855.5570842138144,3.0,LEDA,,,3.579253162149143,-0.008801676650801116,0.9987418181052633,0.05016863203717079,0.36494322843271937,0.10192125552568965,0.12040716787949962,61.6727173975799,517.6991055359766,604.356547904869,65.71005484524022,11.706128654854332,9.086576063441356
103,NGC5264,PGC48467,205.4031,-29.9127,4.677351412871984,0.1483756138357739,0.1532366075257467,CF4,752.6050105393842,2.0,LEDA,,,3.5849603888031645,-0.009111929492853877,0.9984408581951759,0.055848851863240546,0.7711310877837706,0.19465529761943212,0.20442418720529332,-56.28730871951424,195.46662319783462,204.33920234424113,-35.61095901849733,13.392197764432652,15.540857493040413
104,ESO215-009,PGC490287,164.375,-48.1839,5.345643593969718,0.073344979741492,0.0743653100465246,CF4,874.1456334776235,2.0,LEDA,,,2.868884957965679,-0.014677655293260788,0.7898451174772982,0.660239907428374,3.2902621053412995,0.052748434854767545,0.057304637570806616,-1349.883232186331,1318.829525695907,1379.6007558841084,524.5854839261399,8.041602378275797,6.93022441802259
105,ESO384-016,PGC49615,209.2559,-35.3329,4.385306977749858,0.0601686673997718,0.0610056969412324,CF4,755.6141953411783,9.0,LEDA,,,3.6522044342240023,-0.010763016831581797,0.9924423294766632,0.12302202637378577,0.6751267940244892,0.0709793938629597,0.0835822892195458,-90.2355134266195,247.50009150790888,282.0495611567342,41.00179314814095,24.8006841673956,23.520919639813258
106,NGC5398,PGC49923,210.34,-33.0637,12.13388850464978,1.0676506648731046,1.1706556751311332,CF4,1470.4047466529591,3.0,LEDA,,,3.6711255486448726,-0.010071778982601795,0.9899421294693749,0.1419491178167025,8.247988437668315,1.1227585458015197,1.2260900143616844,665.8007635090117,282.6505997929494,307.5961996781811,680.2555614888446,11.601492812970264,11.631566837467972
107,NGC5408,PGC50073,210.8383,-41.3766,5.199959965335156,0.1649538774561119,0.1703579983673684,CF4,738.2233128023653,3.0,LEDA,,,3.6798225243075606,-0.012604033131546729,0.9886763576481433,0.15063251928112592,1.4285552076650672,0.19572076868096833,0.20767036805847372,-88.9775189181971,122.25802090248828,128.33544753652342,-1.917306017996772,18.218776263264314,19.923232869472404
108,AGC205315,PGC5057800,162.4683,12.5392,10.0,0.4939520634371828,0.5196187382322233,CF4,1125.114743909912,8.0,LEDA,,,2.835606765117903,0.003819658750189496,0.7688605033737526,0.6937391776533415,7.409715422745895,0.4909707159190857,0.5216566708895911,120.05101138287826,66.94623153209375,69.13619046206466,651.4686445425239,21.083001609509665,20.82999342442281
109,AGC174585,PGC5060050,114.0429,9.9864,7.550922276654341,0.3729793639407202,0.3923600705884746,CF4,560.4005392125525,8.0,LEDA,,,1.9904240935226414,0.0030420314009579866,0.031996085799071004,1.5387947791497407,8.406504635998818,0.35446868445082025,0.373654763324728,1785.4819854288144,138.2231714731556,143.31687927493354,849.2690300108022,23.305451880464602,23.31356406440011
110,AGC174605,PGC5060076,117.5904,7.7944,9.3756200692588,0.1711243517270837,0.1743057909555556,CF4,576.1189458373191,8.0,LEDA,,,2.05233964873714,0.0023743100167855215,0.09378240011135625,1.476875908197363,9.824694173150949,0.17524821983918493,0.17830281645331603,2405.093675115919,154.6765286817512,156.393256027328,779.055949075048,16.592640394311957,16.724944027610263
111,ALFAZOAJ1952+1428,PGC5060431,298.0491,14.4733,8.203515443298183,0.5122110404320894,0.5463223089761797,CF4,39.65368713407645,6.0,LEDA,,,5.201938127605832,0.00440881930179897,-0.10182952179890907,1.6728026575157682,9.457623191909937,0.49438769400375016,0.5286203197146833,1599.6060511598992,138.002859441226,145.08565294622107,442.6162504289166,28.5298492382409,29.282462743394376
112,AF7448_001,PGC5067080,344.8981,16.7654,7.798301105232589,0.6533378444774582,0.7130792767911824,CF4,-3.1170793893619475,6.0,LEDA,,,6.019607428872654,0.005107032889692085,-0.7953719276857201,2.490417278328935,11.193923943062535,0.6910879226017688,0.751107547713854,884.6514661994582,119.24006896855438,128.16004204336485,726.1190198103578,18.32796398830783,18.409486251440626
113,DDO187,PGC50961,213.9854,23.0556,2.249054606,0.041049873,0.041813047,CF4,368.6483778297445,2.0,LEDA,,,3.734749781197074,0.007023137383634438,0.9787670741948464,0.20643882242657383,1.8031000677930644,0.09404553076048416,0.09437219238136585,458.8231445582825,120.85095689000882,121.4432285661357,448.1503670643089,10.425107373801154,10.294105058971354
114,ANTLIAB,PGC5098252,147.2337,-25.99,1.3931568029453023,0.0627023849672128,0.0656574573300463,CF4,703.4693960852237,6.0,LEDA,,,2.569712834893575,-0.007917006740256556,0.5739919456539485,0.959423755264545,3.3453352463004316,0.07146033137686159,0.07307708520533618,426.1528426509431,38.858974575044414,39.452338849427704,573.033851626595,19.085560444164116,19.077515030103996
115,PGC051659,PGC51659,217.0149,-46.3052,3.5318316979195674,0.3549576272697998,0.3946176560764289,CF4,590.4223678782089,2.0,LEDA,,,3.7876245308862426,-0.014105370546707498,0.9667920425803245,0.258431411889807,1.0466740010642106,0.05367130892663574,0.1897083460621889,461.3494951738915,698.3985932478148,1564.8043654706255,248.38208635719602,78.40349246472184,34.07981189624846
116,NGC5643,PGC51969,218.1696,-44.1745,12.13388850464978,0.5993559264388448,0.6304995834636671,CF4,1388.5615432653426,14.0,LEDA,,,3.807777847759021,-0.013456322210367959,0.9614471035623231,0.2785792388880708,8.41171557928969,0.6481837270170852,0.6799671834304615,578.0577956042256,161.07134372956892,167.75780738609186,638.5665364458791,23.0112980004634,22.998147665716033
117,ESO222-010,PGC52125,218.7626,-49.4217,3.07609681474071,0.1248875880743223,0.130172509764757,CF4,805.8120718976995,4.0,LEDA,,,3.818127650223347,-0.015054710735472777,0.9585470980049992,0.2889377134038095,1.3266574753394167,0.10428229381182952,0.11820702520036441,42.60916032661751,46.69826766938003,50.027196307857764,175.7032485888039,25.090521994169904,24.212332010842744
118,ESO272-025,PGC52591,220.8561,-44.7051,3.8194427084004654,0.1550669619221332,0.1616289971345059,CF4,817.785061782315,3.0,LEDA,,,3.8546661181138484,-0.013617952213306786,0.9475026280565421,0.325463490456112,1.263902777472058,0.021401728040716828,0.029961412802056442,114.69210642334754,160.0663557511688,180.44059251571082,260.27148396931193,13.597476084248939,4.466664768402438
119,ESO223-009,PGC53639,225.2858,-48.2918,6.165950018614819,0.0565297695590993,0.0570528330767734,CF4,753.2344347864962,2.0,LEDA,,,3.931978967989441,-0.014710523512855775,0.9199779839640944,0.40277201293374765,2.9711043844603946,0.08175061352758561,0.08400262801287228,-191.59342601949908,58.69751274675724,59.60227229996049,175.35608461846405,13.324524936805602,13.192591649489827
120,ESO274-001,PGC54392,228.5559,-46.8091,2.7289777828080406,0.098709790912657,0.1024142129913361,CF4,679.9812691327098,3.0,LEDA,,,3.989052979858908,-0.01425886726453802,0.8961242032506228,0.45983845540442386,1.9271075266503768,0.08409028173923017,0.09143893176813722,250.75639279444366,85.15004646591257,89.8468226210023,341.372397437247,15.745776081661347,14.03451107519328
121,ESO137-018,PGC57888,245.2464,-60.4876,5.72796030985829,0.2071859170507135,0.21496127629743,CF4,684.9074704143977,5.0,LEDA,,,4.280357158663021,-0.018425576641090517,0.7309298658607497,0.7511128330039485,3.916561340747527,0.14876315313031352,0.16501855625741602,-4910.961408455989,10715.508722009181,11522.722166009538,447.73131253048194,22.09281760246114,20.642139550433058
122,AGC229385,PGC5809449,188.0429,20.4233,10.616955571987242,0.9341770093747516,1.0243047221176609,CF4,1654.8215882079778,4.0,LEDA,,,3.281967739998445,0.006221292949529886,0.9694361656556146,0.24787419073252456,6.861629195662559,0.9777288587090069,1.0703733169572844,864.5684138619753,420.5920665826462,458.72512115787396,894.100342439541,13.220766157500861,12.915775735719308
123,PGC592761,PGC592761,204.3561,-39.8887,4.965923214503362,0.2452928018674551,0.2580386754878354,CF4,746.1313435955278,3.0,LEDA,,,3.566686791534784,-0.012150792872646083,0.9992967863705511,0.037504561406382364,1.0348483054591149,0.2997378553256921,0.31422976858521356,-59.76318006917247,180.57328152022907,188.66677034348854,-52.79445769557001,12.285199144645581,13.251722239671992
124,IC4662,PGC60849,266.7892,-64.6391,2.4888573182823914,0.0228179810480511,0.0230291132271887,CF4,322.5992980869217,3.0,LEDA,,,4.6563499487616555,-0.019690195859335034,0.42933901317323525,1.1270355508976952,3.650127916206993,0.0514036656408452,0.05181094611626458,845.1532577442996,52.84420297537791,53.14977097751662,704.0689280266486,10.019188860228269,9.837845861771257
125,IC4710,PGC61922,277.1581,-66.9822,7.211074791828994,0.1965218076292805,0.2020276211801732,CF4,733.3179248522692,4.0,LEDA,,,4.837321393571695,-0.020403944935637273,0.2598164968418088,1.3079641578831278,7.264852396165151,0.18400023498156592,0.18911377459216538,2153.4665286916893,299.6322666592743,305.7835202632498,853.7421962196369,14.249176514091005,14.306326106738197
126,ESO104-022,PGC62572,283.9215,-64.8114,8.749837752274363,0.2384573702505914,0.2451380630259887,CF4,768.4827939888023,4.0,LEDA,,,4.95536499220108,-0.019742681440764284,0.1443052901935518,1.4259854483887657,9.064080935987258,0.2325405065587418,0.23893537854462998,2343.898762444078,227.6272752219228,232.02134175311508,931.580133419777,13.677374942224333,13.819540040733614
127,NGC6744,PGC62836,287.4413,-63.8577,9.162204901219992,0.4123671489456413,0.4318014139393398,CF4,812.9797640095071,16.0,LEDA,,,5.016797091212777,-0.0194521678075137,0.08329405767379547,1.4874056528671142,9.668730798293366,0.39547733378007344,0.4147453314023384,2238.930069008887,229.7947275797374,237.8107180725279,1007.434603566809,27.389030089633025,27.313538044163465
128,ESO104-044,PGC62869,287.8461,-64.219,9.506047936562815,0.7562101842884541,0.8215661210511573,CF4,737.1456361160372,8.0,LEDA,,,5.02386218402485,-0.019562226081282635,0.0762543617311276,1.4944678712991002,10.010259220229836,0.7112326799519035,0.7778833163018337,2326.229043754957,350.9903825773991,377.33577769132626,936.5836200261238,26.99124670741446,27.303387667856782
129,ESO594-004,PGC63287,292.4959,-17.679,1.056817509213659,0.0382261211595407,0.0396606869295257,CF4,-262.9522959542967,3.0,LEDA,,,5.105016503584082,-0.005385331364409221,-0.004975323059908673,1.5757716703814253,4.088667878856125,0.06696838348807166,0.06784400939440882,831.3359217608105,34.447367420623756,34.708951411669695,707.8315480460025,14.77630406513299,14.355431246403327
130,IC4870,PGC63432,294.4065,-65.8119,8.317637711026714,0.1893325493857194,0.1937426709970573,CF4,828.8795801096603,3.0,LEDA,,,5.138362764272686,-0.020047451169260884,-0.038127112181326056,1.6089326824398167,9.340436823271768,0.19851109082529383,0.20277216637586015,1832.3117554605274,85.35890603311424,86.43469111897471,1118.468418974632,11.610637756459255,11.656381628263716
131,ESO461-036,PGC64054,300.9889,-31.6816,6.886522963442766,0.2795884833668012,0.2914199492708551,CF4,243.08569058078973,6.0,LEDA,,,5.25324731695596,-0.009650767246714586,-0.15253826793569336,1.723932417119802,8.442160111916056,0.28247594790851416,0.29403918226343784,1422.2141584792498,91.72354273409229,94.29640690154014,691.5493297549926,21.4407290228977,21.54925745369667
132,IC4951,PGC64181,302.3822,-61.8506,8.994975815300352,0.561628237657601,0.5990304998589799,CF4,732.7224159328971,3.0,LEDA,,,5.277564989423998,-0.018840770184259798,-0.17638768655864082,1.7481117083837,10.439591682164515,0.5513062738610426,0.5888566896591705,1762.188282655694,159.65724509725615,168.2217741324136,1106.3443189838538,17.45358978418244,17.507877083476842
133,IC5052,PGC65603,313.0212,-69.2014,5.370317963702524,0.1463560737113267,0.1504564291050423,CF4,524.3916742530263,3.0,LEDA,,,5.463250568543675,-0.021079951913627937,-0.35498064924211636,1.9336896951895675,7.709626244477402,0.1732119535752794,0.17724528048106958,1305.2365895818566,66.11962897312503,67.2141386107336,1070.9709061631709,12.682644723581006,12.600803948581415
134,NGC7090,PGC67045,324.1205,-54.5576,9.289663867799362,0.2531691305763441,0.2602619924149927,CF4,693.3570861578105,4.0,LEDA,,,5.6569698982102805,-0.016619195341755332,-0.5283273973675295,2.127425690874408,11.856455189322375,0.28684094042206176,0.29402869683517174,1567.9849442788868,85.72211585509872,87.4054668791013,1265.7120549346462,13.055946287954157,13.082547521086099
135,PGC677373,PGC677373,204.2511,-33.3625,4.446312674691084,0.2967722483474544,0.3179971933630661,CF4,862.4007196447983,4.0,LEDA,,,3.5648541958201903,-0.010162798667634065,0.9993622451101112,0.03571617812615942,0.5236545797048148,0.31768525526850133,0.3684823428826326,60.29449084201415,670.5015256110166,771.4272427924443,64.0886869026522,13.6973497967426,12.017039763831278
136,IC5152,PGC67908,330.6723,-51.2966,1.914255925021086,0.0349391082178167,0.0355886747369587,CF4,-59.60285038641382,2.0,LEDA,,,5.771320380142446,-0.015625837935830875,-0.6217320031791076,2.2417484537440076,5.349046426928447,0.08512371211695591,0.08603082893763503,799.3811635526282,34.99604511538125,35.25516690736355,723.4933717256683,11.209401261934545,11.158506500427166
137,PGC683190,PGC683190,173.2957,-32.9624,5.470159628939719,0.1490770362717697,0.1532536229637724,CF4,1034.4074136274587,9.0,LEDA,,,3.0245805445483374,-0.010040921237977405,0.8753815055755911,0.5045719136793495,2.7758749463137367,0.12161832213387624,0.13378166619252996,332.533213123086,277.88230332432784,294.5530005924252,507.1328010661377,13.62681150262,10.576676364023967
138,ESO238-005,PGC68672,335.627,-48.404,7.834296427662114,0.1783303585495561,0.1824842062146761,CF4,502.0553373692811,3.0,LEDA,,,5.857796208591009,-0.014744701587355845,-0.6870397548579554,2.3282034966894596,10.926897734921832,0.2224066077572715,0.22677264356622473,1346.482889514091,65.48736825259395,66.49364867954098,1171.0888503684032,11.840074467492514,11.852300002716902
139,Tucana,PGC69519,340.458,-64.4206,0.899497,0.0164176811,0.0167229086,CF4,77.69856724818828,4.0,LEDA,,,5.942113064754855,-0.019623636953111638,-0.745636432588851,2.412285756476002,4.653928850400738,0.0720236068418787,0.07266269231723577,869.5712968050401,38.029538749106514,38.265274430982636,861.815784204777,11.544761659353412,11.518622597161993
140,PGC704814,PGC704814,359.6696,-31.4676,3.58096437102636,0.1295269776677949,0.1343879199453623,CF4,-12.536103607062216,89.0,LEDA,,,6.277418739330997,-0.009585579118880232,-0.9234059800919687,2.747657962397537,7.380271919379867,0.18469016608041677,0.18986560412523978,806.9356468855761,131.93601317284268,133.04476762960013,778.0523124511537,95.92968575397595,95.73218933401813
141,ESO407-018,PGC71431,351.616,-32.3886,2.1677041048196948,0.0784079739656538,0.0813505010160842,CF4,-222.64290312763623,3.0,LEDA,,,6.136856902692381,-0.00986613176250379,-0.8605998092748872,2.6072425850218206,5.9139523069478,0.13165468297087646,0.13484895651074158,623.7522073483138,38.31320821557068,38.96382785263798,580.850130463579,12.239082374329314,12.194221164191731
142,ESO347-017,PGC71464,351.7344,-37.3469,8.241381150130017,0.2980988028872016,0.3092859787168009,CF4,427.6583837310184,3.0,LEDA,,,6.138923372526743,-0.011376516315032226,-0.8616176294998839,2.6092445128197714,11.810926451090552,0.34889101897582897,0.36035968820200104,1254.1619946678445,84.31098151862548,86.66753929506947,1173.7266174522779,11.811070918289033,11.817962741623205
143,IC5332,PGC71775,353.6145,-36.1016,8.790225168308838,0.3956253031148744,0.4142705492228771,CF4,436.9161992248947,3.0,LEDA,,,6.171737307793489,-0.010997176242171837,-0.87779759848584,2.642041367589081,12.397512676853088,0.4463963506066939,0.4653300392508317,1263.000755079885,100.86950921972274,104.61335962816736,1188.3869096881167,11.922335972576548,11.931366675839172
