,Name,PGC,RA,Dec,Dis,e_Dis_min,e_Dis_max,ref_dis,V_h,e_V_h,ref_V_h,Source,Type,e_V_LG,RA_radians,Dec_radians,cos_theta_CoM_NGC5128_CenA_NGC5236_M83_0.7,angular_distance_CoM_NGC5128_CenA_NGC5236_M83_0.7,dis_center_CoM_NGC5128_CenA_NGC5236_M83_0.7,e_dis_center_min_CoM_NGC5128_CenA_NGC5236_M83_0.7,e_dis_center_max_CoM_NGC5128_CenA_NGC5236_M83_0.7,major_infall_velocity_CoM_NGC5128_CenA_NGC5236_M83_0.7,e_major_infall_velocity_min_CoM_NGC5128_CenA_NGC5236_M83_0.7,e_major_infall_velocity_max_CoM_NGC5128_CenA_NGC5236_M83_0.7,minor_infall_velocity_CoM_NGC5128_CenA_NGC5236_M83_0.7,e_minor_infall_velocity_min_CoM_NGC5128_CenA_NGC5236_M83_0.7,e_minor_infall_velocity_max_CoM_NGC5128_CenA_NGC5236_M83_0.7
52,HIPASSJ1247-77,PGC3994669,191.8908,-77.5826,3.388441561392023,0.2551558370764417,0.2759341850863102,CF4,153.80087704155716,4.0,LEDA,,,4.0,3.349126264285935,-0.023633011432344298,0.9831109389440629,0.18404790896781992,0.8781389135985395,0.7951682886651523,0.7951682886651523,214.14886501793822,57.38725668915968,57.38725668915968,127.23297096803644,26.356811704353905,26.356811704353905
53,NGC4298,PGC39950,185.3867,14.6061,14.521116175877411,1.27770082393077,1.4009710946342704,CF4,1029.6399299357238,5.0,LEDA,,,5.0,3.2356083044069717,0.004449272495146644,0.9560324271950496,0.2976360054646783,10.804321524535506,0.5477281883670707,0.5477281883670707,741.5724795949843,8.639189637705517,8.639189637705517,745.3821412277861,943.3922024283377,943.3922024283377
54,PGC040045,PGC40045,185.5317,15.7992,9.078205301781855,1.0244208897911982,1.1547246210256912,CF4,1205.550487550194,2.0,LEDA,,,2.0,3.2381390318223637,0.004812711538694166,0.9567645832415247,0.29512915704231907,5.419514383674716,0.831955194246215,0.831955194246215,974.0317745742198,25.521767135281003,25.521767135281003,913.6543884105149,837.2117791123337,837.2117791123337
55,NGC4328,PGC40209,185.8333,15.8205,14.521116175877411,1.5194203955445076,1.6969847977118668,CF4,386.3495026105897,10.0,LEDA,,,10.0,3.2434029448463786,0.004819199889735623,0.9582798831590206,0.28987405152477647,10.792374570839502,0.6605975081073134,0.6605975081073134,73.01837659772136,11.621801934921587,11.621801934921587,104.68864247999223,162.06212414833897,162.06212414833897
56,UGC07512,PGC40563,186.4212,2.1593,11.587773561551264,0.4191410837456395,0.4348707846228556,CF4,1352.9823866604595,2.0,LEDA,,,2.0,3.253663735518853,0.0006577603945454399,0.9612168958714407,0.2794151669217409,7.864048557998991,0.2326878604393969,0.2326878604393969,1091.9109643445152,7.0206260841808845,7.0206260841808845,1063.223144274753,404.00718169718215,404.00718169718215
57,NGC4413,PGC40705,186.6342,12.6106,14.723125024327189,0.2687273168679063,0.273723330696539,CF4,-10.63572754312996,4.0,LEDA,,,4.0,3.2573812868256007,0.003841408433962267,0.9621905219569372,0.2758628983087017,10.972570642494887,0.12441793632957307,0.12441793632957307,-336.32949769017637,6.625536916190547,6.625536916190547,-292.46306288731665,74.56541738102415,74.56541738102415
58,6dFJ0956376-092911,PGC4078671,149.1567,-9.4863,9.162204901219992,0.4525690016591888,0.4760853350197056,CF4,372.585703880873,41.0,LEDA,,,41.0,2.6032755164094263,-0.002889692229322654,0.59819476173397,0.9295498614637443,7.499415635341414,0.29722996065586155,0.29722996065586155,-392.4400332728134,133.91563319779172,133.91563319779172,276.02255474807555,113.34214130153084,113.34214130153084
59,NGC4455,PGC41066,187.1837,22.8215,6.456542290346557,0.2621315395787409,0.2732242724966216,CF4,586.8174603145833,3.0,LEDA,,,3.0,3.2669718710653095,0.00695182644566237,0.9647018790605376,0.26648736412972335,2.840717632348851,0.36223854405244554,0.36223854405244554,328.64652621463165,11.761143297137115,11.761143297137115,303.4033592858164,50.24979024166832,50.24979024166832
60,PGC041395,PGC41395,187.7652,1.6758,9.204495717531715,0.5747102398620143,0.6129837126681341,CF4,954.300795500947,4.0,LEDA,,,4.0,3.277120960665657,0.0005104778720785662,0.9674165908800484,0.2559762071268316,5.472626606872502,0.44299808584367406,0.44299808584367406,685.6546226156023,9.671651162125587,9.671651162125587,664.2080044776045,328.221851811254,328.221851811254
61,NGC4437,PGC41618,188.1895,0.1146,8.165823713585919,0.4390178626289032,0.4639617640837823,CF4,971.9534132923036,2.0,LEDA,,,2.0,3.284526392681869,3.49091563075568e-05,0.9692685359354779,0.24855651548281027,4.442086107726639,0.4084871364077077,0.4084871364077077,716.7323312611263,10.494350153213787,10.494350153213787,678.2836200874978,238.669876289477,238.669876289477
62,PGC042120,PGC42120,189.3085,-10.4979,9.594006315159332,0.3043424473599696,0.314313133768346,CF4,562.4539150109454,8.0,LEDA,,,8.0,3.3040566270116853,-0.003197843211178888,0.9739151856752597,0.22890614997723183,5.813762535188843,0.22323409978114286,0.22323409978114286,264.17400063156566,9.92215618270705,9.92215618270705,274.92320566965634,73.18310235981437,73.18310235981437
63,NGC4592,PGC42336,189.8281,-0.532,8.669618757582173,0.3519810465554585,0.3668759796408452,CF4,913.540450785043,2.0,LEDA,,,2.0,3.313125357805048,-0.000162056467326529,0.9759010533796948,0.21998348445030913,4.8886163835681575,0.300343455613742,0.300343455613742,638.4404208200131,6.826352316450657,6.826352316450657,619.9730924405022,180.64268729955995,180.64268729955995
64,NGC4594,PGC42407,189.9976,-11.623,9.120108393559102,0.3298832252502475,0.3422632200988236,CF4,891.2959455963941,5.0,LEDA,,,5.0,3.3160836908871785,-0.0035405682701809137,0.9765746935656172,0.21687480066230483,5.328074086152203,0.26072626450777187,0.26072626450777187,610.5086708009986,7.867911495558131,7.867911495558131,598.325802461724,167.3345731864415,167.3345731864415
65,NGC4600,PGC42447,190.0958,3.1177,9.078205301781855,0.2879801334730167,0.297414767476944,CF4,713.2988929334658,30.0,LEDA,,,30.0,3.3177976042126365,0.0009497057296690214,0.9768951473566887,0.21538048798526754,5.28453698090478,0.23074463548425825,0.23074463548425825,423.5701545279113,31.973805032449278,31.973805032449278,422.4446268844792,107.4759277482614,107.4759277482614
66,ESO381-018,PGC42936,191.1772,-35.9666,5.321082592667939,0.1211226273327836,0.1239439357562721,CF4,362.7240705102898,8.0,LEDA,,,8.0,3.3366715947437036,-0.010956052890500632,0.9808279573724381,0.19613066549940916,1.6365419038036904,0.28711505381197927,0.28711505381197927,68.4313888250664,12.161436645176009,12.161436645176009,85.7460271769477,9.445575634225653,9.445575634225653
67,ESO381-020,PGC43048,191.5017,-33.8381,5.345643593969718,0.1216817039785205,0.1245160349700009,CF4,335.3851605115155,3.0,LEDA,,,3.0,3.342335188166425,-0.010307674712484624,0.9819150546752693,0.19047162846125465,1.6443408104864845,0.28840906975804864,0.28840906975804864,33.61162972614617,7.238700971182821,7.238700971182821,59.95926440904191,6.394289955019253,6.394289955019253
68,PGC043072,PGC43072,191.5638,10.2055,9.418895965228415,0.9075155832046456,1.0042783287046235,CF4,1031.9282546517231,2.0,LEDA,,,2.0,3.343419037631913,0.003108773077633255,0.9820107509870476,0.18996549564508358,5.587122709963872,0.710249829867327,0.710249829867327,749.5253468471623,8.220120520855385,8.220120520855385,735.6020797155788,601.575444908694,601.575444908694
69,SDSSJ124936.90+215505.7,PGC4343356,192.4035,21.9178,6.338697112569274,0.2852883650301372,0.2987335914498237,CF4,491.0819518190804,4.0,LEDA,,,4.0,3.35807456736091,0.006676543683401121,0.9846053414086541,0.17569473984350703,2.5422786152382195,0.45553242558442525,0.45553242558442525,200.76204848113278,7.663500171767752,7.663500171767752,200.03983909170532,36.21475319114879,36.21475319114879
70,PGC043851,PGC43851,193.4868,-12.1059,8.953647655495944,0.5590477903019657,0.5962782047184252,CF4,634.8316892688551,2.0,LEDA,,,2.0,3.3769817191477642,-0.0036876680221959155,0.9878519483569842,0.15603030149993152,5.085933508165916,0.4660916104531101,0.4660916104531101,337.153312114931,5.577701755846805,5.577701755846805,338.90834579534715,162.4745105593017,162.4745105593017
71,ESO443-009,PGC43978,193.7232,-28.3408,5.834451042737443,0.2881939131583388,0.3031690089104923,CF4,407.5512652825407,4.0,LEDA,,,4.0,3.381107677499479,-0.00863310137069115,0.9885113585436198,0.15172809395568343,2.017402356317302,0.5808724782591893,0.5808724782591893,111.23027188750419,7.371586319182206,7.371586319182206,116.90347142284168,18.95694948642207,18.95694948642207
72,PGC044055,PGC44055,193.9185,19.2092,4.720630412635907,0.149748516487155,0.1546544883979592,CF4,362.2979751987631,4.0,LEDA,,,4.0,3.384516305528624,0.0058514569401668425,0.9888718348880937,0.14932425069258698,1.0023071853125864,0.5778380668620743,0.5778380668620743,77.70009240206647,11.793701203863263,11.793701203863263,77.31950272200112,4.713914983278634,4.713914983278634
73,NGC4826,PGC44182,194.1825,21.682,4.30526610491711,0.0590704654539804,0.0598922174845553,CF4,363.5384530831522,4.0,LEDA,,,4.0,3.3891239747538893,0.006604714895815415,0.9895286601073172,0.14484243799004803,0.6932016592987827,0.314400001896361,0.314400001896361,128.3963446057788,33.877901586000334,33.877901586000334,72.25601428476199,5.71002464747476,5.71002464747476
74,UGC08091,PGC44491,194.6678,14.2173,2.137962089502231,0.1056050785660098,0.1110925163335481,CF4,138.35590541530493,2.0,LEDA,,,2.0,3.3975940576138175,0.004330837242333572,0.9907447322339119,0.13615858232702788,1.8576019135532251,0.07475899335547659,0.07475899335547659,167.81358168616848,5.279968434530902,5.279968434530902,166.65182745394665,11.033945451974702,11.033945451974702
75,PGC044681,PGC44681,194.9857,-19.4114,7.112135136533295,0.2887481951165949,0.3009672764758857,CF4,619.1440888098103,2.0,LEDA,,,2.0,3.4031424593059074,-0.005913050582447715,0.9915887171729703,0.12979291937987883,3.233154286634026,0.37038315404509764,0.37038315404509764,324.53941901567913,5.635396164398452,5.635396164398452,321.0474593422649,67.72502207757154,67.72502207757154
76,PGC044982,PGC44982,195.5598,-17.2378,5.623413251903491,0.1783867234792797,0.1842309233096299,CF4,549.4505821792959,2.0,LEDA,,,2.0,3.4131623945416067,-0.005250934158799325,0.9928304239102981,0.11981785880098546,1.7632737931651548,0.4103048145233834,0.4103048145233834,262.50470933519273,6.611695633350027,6.611695633350027,249.3940667670763,20.097584829062573,20.097584829062573
77,PGC045084,PGC45084,195.8199,-17.4229,5.888436553555893,0.2390668054328637,0.2491834980920524,CF4,546.5745310070763,2.0,LEDA,,,2.0,3.417701995926044,-0.005307318843201844,0.9933623833237437,0.11528202543242085,2.0137137513703993,0.48608004770183905,0.48608004770183905,254.97437082272305,6.17698562314313,6.17698562314313,247.27451268234614,31.161400770851653,31.161400770851653
78,ESO269-037,PGC45104,195.8883,-46.5869,3.07609681474071,0.0975803853115189,0.1007772559090631,CF4,481.4448467815048,6.0,LEDA,,,6.0,3.418895801134408,-0.014191181273861415,0.9935162520061523,0.11393653173053908,0.9625924855639784,0.23225195227623993,0.23225195227623993,-188.36639112241147,9.193861770734214,9.193861770734214,-143.61665271290664,9.90753235063736,9.90753235063736
79,NGC4945,PGC45279,196.3638,-49.4679,3.388441561392023,0.0464911611308842,0.0471379176067228,CF4,299.57034892643287,3.0,LEDA,,,3.0,3.4271948417276414,-0.015068784060266922,0.99442269781329,0.10566450959970711,0.6841779542685688,0.19682837515783663,0.19682837515783663,5.780107092133637,6.632160492972827,6.632160492972827,20.70639300485744,4.842077426852887,4.842077426852887
80,ESO269-058,PGC045717,197.6333,-46.9908,3.75,0.02,0.02,-1,140.480657571108,18.0,-5,HI,dIrr,18.0,3.449351796581709,-0.014314216249713265,0.9965161357996452,0.08349717320657946,0.3801093058291019,0.18223543856058394,0.18223543856058394,286.5120689691345,76.04051889317726,76.04051889317726,102.18737829685486,29.742305202330456,29.742305202330456
81,ESO269-037,PGC045916,195.8875,-46.5842,3.15,0.09,0.09,-1,481.44617087796087,2.0,-2,HI,dIrr,2.0,3.418881838500392,-0.01419035880682799,0.9935146670342858,0.11395047203156024,0.8979234748326186,0.2361386929157455,0.2361386929157455,-191.3796365932392,7.545239429707296,7.545239429707296,-139.09357543462997,10.001608024956557,10.001608024956557
82,ESO269-068,PGC45917,198.2985,-43.2649,3.6475394692560754,0.0334408428599437,0.0337502671692355,CF4,393.5879863045817,96.0,LEDA,,,96.0,3.4609617267659756,-0.013179242205329967,0.9974189984302099,0.07186254373591755,0.40953089058024433,0.2728551015942239,0.2728551015942239,-116.73376090284,125.32573719763306,125.32573719763306,-50.92169523601255,70.83654960820999,70.83654960820999
83,HIPASSJ1348-37,PGC4614882,207.1396,-37.9681,5.520774392807576,0.1751307988378583,0.1808683299999023,CF4,359.0333691434523,6.0,LEDA,,,6.0,3.6152680312640464,-0.01156574465620373,0.9966030129799024,0.08244891773305303,1.6143991016703125,0.44390314822426585,0.44390314822426585,57.30481778233462,8.003248905806755,8.003248905806755,61.08699929089367,8.857290908130997,8.857290908130997
84,NGC5068,PGC46400,199.7295,-21.0392,5.035006087879052,0.2044180674813205,0.2130685146186781,CF4,471.2759125948975,2.0,LEDA,,,2.0,3.4859373883620144,-0.006408906818376519,0.9988878606627692,0.0471666310161308,1.1023050801225132,0.7637840286494831,0.7637840286494831,171.95849776179514,5.493512957758378,5.493512957758378,168.76825001949945,5.88475066684692,5.88475066684692
85,PGC046663,PGC46663,200.4461,-45.0624,3.872576449216176,0.1055384593770814,0.1084952563187977,CF4,489.7242678067538,15.0,LEDA,,,15.0,3.4984444177818057,-0.013726792017396575,0.9994073823566605,0.03442894669324427,0.1568649222782099,2.570319590900393,2.570319590900393,-354.00974819814957,412.05536583973986,412.05536583973986,-84.03827491781469,150.79503733028386,150.79503733028386
86,NGC5102,PGC046674,200.4875,-36.6297,3.74,0.39,0.39,-3,227.00435746184783,18.0,-12,HI,Sa,18.0,3.4991669840921316,-0.0111580447015612,0.9994339573958733,0.033648061248568395,0.24918322115684216,5.464113342122774,5.464113342122774,87.99361513621643,48.71012980188728,48.71012980188728,69.4153473657196,98.46454919180678,98.46454919180678
87,KK197,PGC046680,200.5086,-42.5359,3.84,0.04,0.04,-1,395.554618859966,3.0,-7,stars,dSph,3.0,3.4995352485643023,-0.012957176106305457,0.9994455598504645,0.03330139309673916,0.17202886037810197,0.8543126058231929,0.8543126058231929,-138.2644452961083,56.54621182641808,56.54621182641808,-52.10421912385104,42.32086641788823,42.32086641788823
88,PGC046885,PGC46885,201.1501,-30.9719,4.6558609352295885,0.126885136193378,0.1304399879967919,CF4,267.1640070408422,3.0,LEDA,,,3.0,3.510731535715846,-0.00943458026389196,0.9997537687613007,0.022191950988289206,0.7093108164353545,0.7294249016354865,0.7294249016354865,-36.11540265134454,5.722849224220373,5.722849224220373,-34.48571084652608,6.0969191249427315,6.0969191249427315
89,PGC4689210,PGC4689210,161.7216,12.7444,9.594006315159332,0.9642208374896306,1.0719548971432469,CF4,491.7149059126178,5.0,LEDA,,,5.0,2.8225743915932617,0.0038821662447297294,0.7581035059551707,0.710396282774833,7.083012412436389,0.6402481936684098,0.6402481936684098,149.20490473896575,20.41331139874459,20.41331139874459,316.03629557674526,276.1057865491048,276.1057865491048
90,NGC5128_CenA,PGC46957,201.3672,-43.0181,3.597493351557425,0.0656616536378527,0.0668823949209076,CF4,305.7401480132788,6.0,LEDA,,,6.0,3.5145206455219253,-0.013104062626126607,0.9998316609042829,0.018349050053758753,0.3621465577952676,0.601881540908159,0.601881540908159,-2.9089319156446383,7.81389857686573,7.81389857686573,-1.7898344540056568,7.564325110534038,7.564325110534038
91,IC4247,PGC47073,201.6852,-30.3625,5.05824662003114,0.0923234055277779,0.0940398257864219,CF4,200.07164065693897,8.0,LEDA,,,8.0,3.5200707925432675,-0.00924894640827394,0.9999159317789507,0.012966834539447985,1.106798304680243,0.34367139863563506,0.34367139863563506,-102.95458095965537,9.345431325844983,9.345431325844983,-102.43931361767187,9.386136785619355,9.386136785619355
92,ESO324-024,PGC047171,201.9042,-41.4806,3.78,0.09,0.09,-1,271.4628537463437,18.0,-12,HI,Sdm,18.0,3.523893063605135,-0.012635713343204544,0.9999597348858311,0.008973893735165162,0.17641220899078563,1.8398564582182635,1.8398564582182635,31.973179049072744,19.000036148389906,19.000036148389906,31.25946437918218,25.008906190259275,25.008906190259275
93,NGC5206,PGC047762,203.4292,-48.1511,3.21,0.01,0.01,-1,334.06263174088883,6.0,-13,stars,S0−,6.0,3.5505093346980487,-0.014667663841891783,0.9998389166888474,0.017949241542596844,0.7457141502646356,0.08039917655242064,0.08039917655242064,-31.273823592593498,7.706050681025021,7.706050681025021,-30.623906089145997,7.699181830999668,7.699181830999668
94,ESO270-017,PGC47847,203.6951,-45.5473,6.792036326171846,0.1546056221527605,0.1582068497161248,CF4,584.1532218775575,4.0,LEDA,,,4.0,3.5551501651791013,-0.013874501004251152,0.9997481217823261,0.022444990182976052,2.841449197508296,0.23192512272541044,0.23192512272541044,281.58309741790595,6.2566548806165985,6.2566548806165985,281.4760296935124,32.40434365838025,32.40434365838025
95,ESO444-078,PGC48029,204.1284,-29.2354,5.2966344389165805,0.0726725489253832,0.0736835247859524,CF4,361.5920088935722,2.0,LEDA,,,2.0,3.562712676827993,-0.008905612114432339,0.9995493310362054,0.03002341813593101,1.3506705372110384,0.22733831593645193,0.22733831593645193,59.01087967551025,5.236358972609727,5.236358972609727,59.47091412676562,5.416998584101741,5.416998584101741
96,NGC5236_M83,PGC48082,204.2536,-29.8656,4.7863009232263805,0.087359837174227,0.0889839778074774,CF4,296.30810907553007,2.0,LEDA,,,2.0,3.56489782905149,-0.009097582012381924,0.9994821374904704,0.032184070986526425,0.8450086348556305,0.421331885926037,0.421331885926037,-6.787507803171041,5.288257617935066,5.288257617935066,-4.824163149492662,5.1281690118788195,5.1281690118788195
97,NGC5237,PGC048139,204.4083,-42.8475,3.33,0.02,0.02,-1,122.00983783484256,4.0,-4,HI,BCD,4.0,3.567597853404325,-0.013052094894310995,0.9993942021217966,0.03480974154642602,0.6356398085795353,0.11141622058300321,0.11141622058300321,183.976302147637,6.3979543034194535,6.3979543034194535,178.63468876098852,10.319132399316182,10.319132399316182
98,NGC5253,PGC048334,204.9792,-31.64,3.55,0.03,0.03,-3,192.8282666470973,3.0,-4,HI,Sdm,3.0,3.5775619381039605,-0.00963809516205146,0.9989970455405401,0.04479111870125927,0.4365000475074671,0.22470085410090235,0.22470085410090235,118.31766430096752,6.828629284148928,6.828629284148928,105.77155595521756,13.307358865529173,13.307358865529173
99,IC4316,PGC48368,205.0761,-28.8942,4.24619563946313,0.0775018047597724,0.0789426708869562,CF4,371.1400987060895,3.0,LEDA,,,3.0,3.579253162149143,-0.008801676650801116,0.9989179284261593,0.04652454785706274,0.34972516500825235,0.8817167685301224,0.8817167685301224,82.28392920683085,11.674397436310114,11.674397436310114,65.79384576546144,15.830715334979589,15.830715334979589
100,NGC5264,PGC48467,205.4031,-29.9127,4.677351412871984,0.1483756138357739,0.1532366075257467,CF4,269.38290371162884,2.0,LEDA,,,2.0,3.5849603888031645,-0.009111929492853877,0.9986375855305054,0.05220582235988924,0.7583611794979208,0.795143113829222,0.795143113829222,-35.712762599933264,5.544459798720767,5.544459798720767,-27.489352659101485,5.75235735304089,5.75235735304089
101,KK211,PGC048515,205.5208,-45.205,3.68,0.14,0.14,-1,359.7712151411396,31.0,-14,stars,Sph,31.0,3.5870146413327624,-0.013770230461458161,0.9985294798188044,0.05423800747677025,0.34248310296919043,1.3658213614164882,1.3658213614164882,-69.40427310339886,41.05681658066255,41.05681658066255,-34.493586615935214,32.99566551536061,32.99566551536061
102,ESO325-011,PGC48738,206.2542,-41.8597,3.3265955329400443,0.0607172112166862,0.0618460284519786,CF4,313.136387131782,3.0,LEDA,,,3.0,3.5998148860668886,-0.012751193807045683,0.9977559846424359,0.06700530020282379,0.6718332215317697,0.2541700967031414,0.2541700967031414,-10.181019999891209,5.998732505515634,5.998732505515634,-2.1111146379964887,5.451955061733558,5.451955061733558
103,ESO215-009,PGC490287,164.375,-48.1839,5.345643593969718,0.073344979741492,0.0743653100465246,CF4,288.7753994138102,2.0,LEDA,,,2.0,2.868884957965679,-0.014677655293260788,0.7876101501791252,0.66387553289597,3.3038813885875413,0.06201622800683386,0.06201622800683386,-967.9439162041123,349.32440182529416,349.32440182529416,171.5241196377318,8.067817512077939,8.067817512077939
104,ESO383-087,PGC049050,207.325,-36.0614,3.19,0.03,0.03,-1,107.69664987897346,2.0,-4,HI,Sdm,2.0,3.6185038716972437,-0.010984930621896411,0.9963310822296887,0.08568737901023386,0.8213709335538021,0.11095305297228887,0.11095305297228887,207.31376149501983,6.02471891589981,6.02471891589981,187.47383007107769,6.922940750866762,6.922940750866762
105,ESO384-016,PGC49615,209.2559,-35.3329,4.385306977749858,0.0601686673997718,0.0610056969412324,CF4,293.5820954417323,9.0,LEDA,,,9.0,3.6522044342240023,-0.010763016831581797,0.9928818761141545,0.11938663716267076,0.6585605115728392,0.34854911354337165,0.34854911354337165,-18.611538881807146,16.86767531932,16.86767531932,20.82724254441748,7.440958160334611,7.440958160334611
106,NGC5398,PGC49923,210.34,-33.0637,12.13388850464978,1.0676506648731046,1.1706556751311332,CF4,1016.1780893951212,3.0,LEDA,,,3.0,3.6711255486448726,-0.010071778982601795,0.990450024414072,0.13831279589542664,8.236721754320683,0.5696361690797961,0.5696361690797961,718.6235585777657,5.939550002722849,5.939550002722849,717.4345974547585,737.6486238401837,737.6486238401837
107,NGC5408,PGC50073,210.8383,-41.3766,5.199959965335156,0.1649538774561119,0.1703579983673684,CF4,286.4530212783943,3.0,LEDA,,,3.0,3.6798225243075606,-0.012604033131546729,0.9892147713440882,0.14700116643936784,1.4136390587939491,0.4622947970626239,0.4622947970626239,-23.10534344290243,6.751046568318645,6.751046568318645,6.208049296563201,5.68047102371102,5.68047102371102
108,AGC205315,PGC5057800,162.4683,12.5392,10.0,0.4939520634371828,0.5196187382322233,CF4,630.5210466907047,8.0,LEDA,,,8.0,2.835606765117903,0.003819658750189496,0.7665364603703476,0.6973659083168482,7.417821325529365,0.3044251147804266,0.3044251147804266,360.63884582261954,22.23639843578503,22.23639843578503,440.8913075684614,188.07505182047313,188.07505182047313
109,AGC174585,PGC5060050,114.0429,9.9864,7.550922276654341,0.3729793639407202,0.3923600705884746,CF4,216.9121262104047,8.0,LEDA,,,8.0,1.9904240935226414,0.0030420314009579866,0.028365493780538487,1.5424270278178815,8.423125673278449,0.3421616678968709,0.3421616678968709,668.3823801554063,33.13531879660612,33.13531879660612,325.98047396113503,103.82685355951395,103.82685355951395
110,AGC174605,PGC5060076,117.5904,7.7944,9.3756200692588,0.1711243517270837,0.1743057909555556,CF4,195.56997073552807,8.0,LEDA,,,8.0,2.05233964873714,0.0023743100167855215,0.09016557134232932,1.4805081345231157,9.840978661855173,0.15212847825197837,0.15212847825197837,903.1364727509181,31.240024106456737,31.240024106456737,274.8666829960171,41.825320871187735,41.825320871187735
111,ALFAZOAJ1952+1428,PGC5060431,298.0491,14.4733,8.203515443298183,0.5122110404320894,0.5463223089761797,CF4,520.8113117871994,6.0,LEDA,,,6.0,5.201938127605832,0.00440881930179897,-0.09821358487411598,1.6691684941954483,9.449518978095972,0.529237472843227,0.529237472843227,702.914267887095,31.627785281020685,31.627785281020685,626.0361098267359,279.9507937241897,279.9507937241897
112,AF7448_001,PGC5067080,344.8981,16.7654,7.798301105232589,0.6533378444774582,0.7130792767911824,CF4,619.7884329127609,6.0,LEDA,,,6.0,6.019607428872654,0.005107032889692085,-0.7931657767193658,2.48678613906055,11.195552887306215,1.0643717789954927,1.0643717789954927,877.2671696062647,9.418174313958774,9.418174313958774,879.5212025115144,560.3142001239562,560.3142001239562
113,DDO187,PGC50961,213.9854,23.0556,2.249054606,0.041049873,0.041813047,CF4,171.6896690498379,2.0,LEDA,,,2.0,3.734749781197074,0.007023137383634438,0.9795075756108059,0.20279447382332466,1.807676579261853,0.07202266424911857,0.07202266424911857,139.09501362278525,5.380305934772562,5.380305934772562,139.02597161827504,7.054143694558394,7.054143694558394
114,ANTLIAB,PGC5098252,147.2337,-25.99,1.3931568029453023,0.0627023849672128,0.0656574573300463,CF4,82.16399874981988,6.0,LEDA,,,6.0,2.569712834893575,-0.007917006740256556,0.5710127062511289,0.9630574083801857,3.358212257578501,0.06987461633091267,0.06987461633091267,272.18291915638235,6.5841366123263425,6.5841366123263425,263.5852796103487,13.751410593117308,13.751410593117308
115,PGC051659,PGC51659,217.0149,-46.3052,3.5318316979195674,0.3549576272697998,0.3946176560764289,CF4,177.05685608498544,2.0,LEDA,,,2.0,3.7876245308862426,-0.014105370546707498,0.9677133660762561,0.2548014256567879,1.038690209729885,0.9606784769289913,0.9606784769289913,255.20146010073188,157.15516622218237,157.15516622218237,105.99526835152687,32.77845820771122,32.77845820771122
116,NGC5643,PGC51969,218.1696,-44.1745,12.13388850464978,0.5993559264388448,0.6304995834636671,CF4,981.322461657002,14.0,LEDA,,,14.0,3.807777847759021,-0.013456322210367959,0.9624392296861173,0.2749483207461695,8.398253018043047,0.3115619302826549,0.3115619302826549,697.5401834224887,15.84251794614512,15.84251794614512,694.7189129328187,385.14146898871405,385.14146898871405
117,ESO222-010,PGC52125,218.7626,-49.4217,3.07609681474071,0.1248875880743223,0.130172509764757,CF4,404.30037235400897,4.0,LEDA,,,4.0,3.818127650223347,-0.015054710735472777,0.9595748459366455,0.28530858520705854,1.3236388405456174,0.18610808703846587,0.18610808703846587,-112.54108192031293,11.967791566606605,11.967791566606605,10.03776236655187,13.682695417612045,13.682695417612045
118,ESO272-025,PGC52591,220.8561,-44.7051,3.8194427084004654,0.1550669619221332,0.1616289971345059,CF4,427.0300864543019,3.0,LEDA,,,3.0,3.8546661181138484,-0.013617952213306786,0.9486573649856181,0.32183255186313653,1.2522719854014435,0.3401903714419207,0.3401903714419207,-388.5569035305487,201.58157391819776,201.58157391819776,103.38720679141561,18.933488547484583,18.933488547484583
119,ESO223-009,PGC53639,225.2858,-48.2918,6.165950018614819,0.0565297695590993,0.0570528330767734,CF4,389.13703775550346,2.0,LEDA,,,2.0,3.931978967989441,-0.014710523512855775,0.9213948611037174,0.399141780689719,2.9545052702909693,0.07919212843419736,0.07919212843419736,95.25288920628951,9.279839901359056,9.279839901359056,155.2499691479913,8.268869462876195,8.268869462876195
120,ESO274-001,PGC54392,228.5559,-46.8091,2.7289777828080406,0.098709790912657,0.1024142129913361,CF4,336.7381227481352,3.0,LEDA,,,3.0,3.989052979858908,-0.01425886726453802,0.8977296225066558,0.4562077274434333,1.9247463281851205,0.07831349753019033,0.07831349753019033,0.677000163625377,7.048018313687049,7.048018313687049,93.07514523038824,10.02227482230483,10.02227482230483
121,ESO137-018,PGC57888,245.2464,-60.4876,5.72796030985829,0.2071859170507135,0.21496127629743,CF4,421.1910299748804,5.0,LEDA,,,5.0,4.280357158663021,-0.018425576641090517,0.7334014886710447,0.7474840965376635,3.901727985225624,0.15799162408823886,0.15799162408823886,95.58374755637234,114.35946462880875,114.35946462880875,286.1311802833908,33.843478069765204,33.843478069765204
122,AGC229385,PGC5809449,188.0429,20.4233,10.616955571987242,0.9341770093747516,1.0243047221176609,CF4,1282.311904148924,4.0,LEDA,,,4.0,3.281967739998445,0.006221292949529886,0.9685458029727724,0.2514775882122669,6.8592199991632015,0.5972365093557861,0.5972365093557861,1017.6605960765709,11.422683085775303,11.422683085775303,989.5926325791263,857.3985608658925,857.3985608658925
