,Name,PGC,RA,Dec,Dis,e_Dis_min,e_Dis_max,ref_dis,V_h,e_V_h,ref_V_h,Source,Type,RA_radians,Dec_radians,cos_theta_CoM_CenA_M83_0.76,angular_distance_CoM_CenA_M83_0.76,dis_center_CoM_CenA_M83_0.76,e_dis_center_min_CoM_CenA_M83_0.76,e_dis_center_max_CoM_CenA_M83_0.76,major_infall_velocity_CoM_CenA_M83_0.76,e_major_infall_velocity_min_CoM_CenA_M83_0.76,e_major_infall_velocity_max_CoM_CenA_M83_0.76,minor_infall_velocity_CoM_CenA_M83_0.76,e_minor_infall_velocity_min_CoM_CenA_M83_0.76,e_minor_infall_velocity_max_CoM_CenA_M83_0.76
72,PGC044055,PGC44055,193.9185,19.2092,4.720630412635907,0.149748516487155,0.1546544883979592,CF4,419.0,4.0,LEDA,,,3.384516305528624,0.0058514569401668425,0.9893623398170242,0.14599023142580694,1.045723303625639,0.1710222987112765,0.19047387877176392,-168.09913457928928,356.742006314515,391.9654449224776,-55.5794422703323,20.989211111099223,25.83796285078406
73,NGC4826,PGC44182,194.1825,21.682,4.30526610491711,0.0590704654539804,0.0598922174845553,CF4,408.0,4.0,LEDA,,,3.3891239747538893,0.006604714895815415,0.9900034996153342,0.14151466304913238,0.716567946171295,0.067669432669906,0.0832971115030956,-258.7763599479756,628.0445419299292,750.3025513181001,-24.183543577960393,25.411812772366726,28.391092882504605
74,UGC08091,PGC44491,194.6678,14.2173,2.137962089502231,0.1056050785660098,0.1110925163335481,CF4,216.0,2.0,LEDA,,,3.3975940576138175,0.004330837242333572,0.9911917435971778,0.13282483020030098,1.785240220224086,0.17577836490215337,0.17285240844398886,331.4132862307973,151.21234633306838,150.63349743588324,327.6137751116853,7.605596398767432,7.3500958606421705
75,PGC044681,PGC44681,194.9857,-19.4114,7.112135136533295,0.2887481951165949,0.3009672764758857,CF4,827.0,2.0,LEDA,,,3.4031424593059074,-0.005913050582447715,0.9920198321923117,0.12641838710332104,3.2978566009384376,0.35435458248483576,0.3663914551379168,290.0110835876043,147.34322688195735,152.21926696697105,296.9212264860937,7.327934913789875,7.243252940397554
76,PGC044982,PGC44982,195.5598,-17.2378,5.623413251903491,0.1783867234792797,0.1842309233096299,CF4,749.0,2.0,LEDA,,,3.4131623945416067,-0.005250934158799325,0.9932276459745405,0.11644751599261467,1.824546686296443,0.23870766798227128,0.2458984129508881,217.00165144387705,196.89623047932446,202.5561929137487,220.3375864309414,7.1457854864739545,6.733868515741932
77,PGC045084,PGC45084,195.8199,-17.4229,5.888436553555893,0.2390668054328637,0.2491834980920524,CF4,746.0,2.0,LEDA,,,3.417701995926044,-0.005307318843201844,0.9937443318034916,0.11191247767288333,2.076697271517301,0.300780458765016,0.31207656535969175,210.8691037036781,191.33961152046322,198.22453324998762,216.10607016846447,7.3900310995559835,7.109675679464175
78,ESO269-037,PGC45104,195.8883,-46.5869,3.07609681474071,0.0975803853115189,0.1007772559090631,CF4,744.0,6.0,LEDA,,,3.418895801134408,-0.014191181273861415,0.9938965384224359,0.1105412177413023,0.8915581254644342,0.15008531782338408,0.15498513921098223,-214.27076726311847,359.1142482720106,370.1937565341661,-151.98992767603002,20.604261504684928,25.553952200197998
79,NGC4945,PGC45279,196.3638,-49.4679,3.388441561392023,0.0464911611308842,0.0471379176067228,CF4,564.0,3.0,LEDA,,,3.4271948417276414,-0.015068784060266922,0.9947752450009887,0.10226740464158911,0.617107377145865,0.09015252780822869,0.09887901785857911,-23.83396101338891,64.56600410031807,69.44058111801553,15.931118456287539,12.755432119885445,13.446974049040183
80,ESO269-058,PGC045717,197.6333,-46.9908,3.75,0.02,0.02,-1,400.0,18.0,-5,HI,dIrr,3.449351796581709,-0.014314216249713265,0.996793693689281,0.08010020196278779,0.3327321755105006,0.026457837166160403,0.047706550631231914,329.95628478855286,1651.8216548065639,2771.404112021895,90.48987259283437,36.851670621621786,36.1701261114232
81,ESO269-037,PGC045916,195.8875,-46.5842,3.15,0.09,0.09,-1,744.0,2.0,-2,HI,dIrr,3.418881838500392,-0.01419035880682799,0.9938950002718244,0.11055515996895295,0.8275220615074216,0.13709193732664826,0.14556426749390416,-218.32979895292908,392.0879385811894,413.3432079787985,-145.3467279716785,18.52280807659298,24.22783111624159
82,ESO269-068,PGC45917,198.2985,-43.2649,3.6475394692560754,0.0334408428599437,0.0337502671692355,CF4,647.0,96.0,LEDA,,,3.4609617267659756,-0.013179242205329967,0.997657009484982,0.06846759848555493,0.34815872880510623,0.06086091840521046,0.07900553429883223,-149.38163180941893,1017.6263083158531,1259.7922635605025,-40.913233062627704,96.81711684608752,72.3451974547578
83,HIPASSJ1348-37,PGC4614882,207.1396,-37.9681,5.520774392807576,0.1751307988378583,0.1808683299999023,CF4,582.0,6.0,LEDA,,,3.6152680312640464,-0.01156574465620373,0.9963180373651004,0.08583966834531169,1.686455621942305,0.23993321189495087,0.24613191350082397,40.15508869935017,50.679237768915876,51.70921854653908,50.99624739103699,11.87713411036355,11.981681161630178
84,NGC5068,PGC46400,199.7295,-21.0392,5.035006087879052,0.2044180674813205,0.2130685146186781,CF4,671.0,2.0,LEDA,,,3.4859373883620144,-0.006408906818376519,0.9990395320445828,0.043831991617782486,1.169396149134467,0.2720866878675462,0.281077652113358,131.39930459649554,275.89999338062404,284.8796268978349,132.26932194504874,7.163340414057018,6.967017956644554
85,PGC046663,PGC46663,200.4461,-45.0624,3.872576449216176,0.1055384593770814,0.1084952563187977,CF4,741.0,15.0,LEDA,,,3.4984444177818057,-0.013726792017396575,0.9995186470843271,0.031028745943143702,0.12065010957210405,0.0022922054505285644,0.10133985759363599,-2173.985033539016,63822.8579232319,1315428.236620545,4.61594010451782,178.7691525897746,186.0937220260516
86,NGC5102,PGC046674,200.4875,-36.6297,3.74,0.39,0.39,-3,464.0,18.0,-12,HI,Sa,3.4991669840921316,-0.0111580447015612,0.9995420855460987,0.03026382017450066,0.182745340629104,0.06547514800095008,0.43117653126350153,98.74029402495324,2225.111958582584,12719.519107434444,69.56815296043264,158.18216021571737,31.84008908631708
87,KK197,PGC046680,200.5086,-42.5359,3.84,0.04,0.04,-1,643.0,3.0,-7,stars,dSph,3.4995352485643023,-0.012957176106305457,0.9995529224247364,0.02990354133862832,0.1227737633373533,0.008830754679885144,0.06994052885451986,-286.23771323202493,4406.841892217141,29705.609185771293,-17.94017506692031,59.066181613709894,89.59490833091067
88,PGC046885,PGC46885,201.1501,-30.9719,4.6558609352295885,0.126885136193378,0.1304399879967919,CF4,490.0,3.0,LEDA,,,3.510731535715846,-0.00943458026389196,0.9998222431138476,0.018855352166099116,0.778225565537323,0.19770162652379586,0.2004885412707107,-51.73321404515556,166.4123770089179,168.7836186008277,-50.032888476402356,8.309779273267331,8.508221338035554
89,PGC4689210,PGC4689210,161.7216,12.7444,9.594006315159332,0.9642208374896306,1.0719548971432469,CF4,640.0,5.0,LEDA,,,2.8225743915932617,0.0038821662447297294,0.7603061244551291,0.7070120655292507,7.105127748322044,0.9228204905408441,1.0482427485370582,-113.9283673355155,93.70852059979569,103.07335276509164,338.3485515977253,21.363579274594713,22.18957221222348
90,NGC5128_CenA,PGC46957,201.3672,-43.0181,3.597493351557425,0.0656616536378527,0.0668823949209076,CF4,552.0,6.0,LEDA,,,3.5145206455219253,-0.013104062626126607,0.9998882780035732,0.014948182283446122,0.28971724623620676,0.13290141639903386,0.13609222125226328,-10.810224723066597,146.69463974013973,149.91879052202356,-8.906334587967761,11.554146760743452,12.147690873514703
91,IC4247,PGC47073,201.6852,-30.3625,5.05824662003114,0.0923234055277779,0.0940398257864219,CF4,420.0,8.0,LEDA,,,3.5200707925432675,-0.00924894640827394,0.9999526993637619,0.00972635688575607,1.1772613022227458,0.16438199225950179,0.1648120733706795,-121.44190062601089,158.7790437472305,159.42947670616323,-121.05910419750938,13.072995331482105,13.084616918522045
92,ESO324-024,PGC047171,201.9042,-41.4806,3.78,0.09,0.09,-1,514.0,18.0,-12,HI,Sdm,3.523893063605135,-0.012635713343204544,0.9999844565085785,0.005575577402991701,0.10399129195657335,0.08272656799581664,0.16082772235691273,27.902984005513872,1737.6786621660901,3314.734342727071,27.3377112504208,73.69134172042853,23.08857263271231
93,NGC5206,PGC047762,203.4292,-48.1511,3.21,0.01,0.01,-1,583.0,6.0,-13,stars,S0−,3.5505093346980487,-0.014667663841891783,0.9997739653769419,0.02126232060931199,0.6759541169125821,0.08037336610116141,0.08179087297847087,-41.765694778180446,68.4815906690355,69.48693668276064,-40.088501765947484,11.165670361539554,11.18721119881517
94,ESO270-017,PGC47847,203.6951,-45.5473,6.792036326171846,0.1546056221527605,0.1582068497161248,CF4,829.0,4.0,LEDA,,,3.5551501651791013,-0.013874501004251152,0.9996672283881763,0.02579883988163889,2.913274982376685,0.22655302792401377,0.2288692773495251,287.9293697183009,113.54371529849149,114.87070322234413,288.17405394418944,9.043740798867532,9.039605716848428
95,ESO444-078,PGC48029,204.1284,-29.2354,5.2966344389165805,0.0726725489253832,0.0736835247859524,CF4,572.0,2.0,LEDA,,,3.562712676827993,-0.008905612114432339,0.9994414681111642,0.03342405988385032,1.422953230329448,0.1439008734873426,0.14377250375052708,30.60225192577092,30.316012202755388,30.34852866491041,32.5064697605254,7.152394775611121,7.165026544911413
96,NGC5236_M83,PGC48082,204.2536,-29.8656,4.7863009232263805,0.087359837174227,0.0889839778074774,CF4,508.0,2.0,LEDA,,,3.56489782905149,-0.009097582012381924,0.9993669228758896,0.035584938756831885,0.9174379464146826,0.15683334192680853,0.15793556815152232,-34.23237828971189,69.41732313217179,69.92429888039572,-29.69849078484945,7.54157681681837,7.738162155662973
97,NGC5237,PGC048139,204.4083,-42.8475,3.33,0.02,0.02,-1,361.0,4.0,-4,HI,BCD,3.567597853404325,-0.013052094894310995,0.9992709107401012,0.03818842422303702,0.5685982328919089,0.0879220937244331,0.09001408160232338,185.26984421928896,412.31484224707094,421.6224899638842,179.08896564471806,10.023029702451652,9.619262292717991
98,NGC5253,PGC048334,204.9792,-31.64,3.55,0.03,0.03,-3,407.0,3.0,-4,HI,Sdm,3.5775619381039605,-0.00963809516205146,0.9988390818395828,0.04819009964319151,0.37692162289234804,0.08538405910443009,0.09279910650186468,151.2513268213881,812.0790310301416,878.4697860514401,129.01255432418088,15.131888613859815,11.207067871221767
99,IC4316,PGC48368,205.0761,-28.8942,4.24619563946313,0.0775018047597724,0.0789426708869562,CF4,578.0,3.0,LEDA,,,3.579253162149143,-0.008801676650801116,0.9987540115636588,0.04992488898759849,0.4169861722833341,0.12171516328942267,0.1357435165514136,41.75763458834192,302.2518849351123,334.34612684117917,45.632143584011786,8.71650642581399,7.060667700503636
100,NGC5264,PGC48467,205.4031,-29.9127,4.677351412871984,0.1483756138357739,0.1532366075257467,CF4,478.0,2.0,LEDA,,,3.5849603888031645,-0.009111929492853877,0.9984544310271615,0.055605166443151,0.8301003882630691,0.20881466813092364,0.21711372731496814,-67.44720687353391,210.1988351514433,218.04167278388292,-52.51371573707416,9.420131296429332,11.192468088199895
101,KK211,PGC048515,205.5208,-45.205,3.68,0.14,0.14,-1,600.0,31.0,-14,stars,Sph,3.5870146413327624,-0.013770230461458161,0.9983406368625167,0.05761635627140603,0.2968513372260998,0.07686134504142181,0.16985650892508786,-82.37835203916312,910.1089764791574,1848.6090757571073,-15.733999082834663,52.66403419692802,53.24051222426134
102,ESO325-011,PGC48738,206.2542,-41.8597,3.3265955329400443,0.0607172112166862,0.0618460284519786,CF4,546.0,3.0,LEDA,,,3.5998148860668886,-0.012751193807045683,0.9975235600010254,0.07039123241359961,0.6100661227501807,0.11769200550008058,0.12302012458718625,-3.6077898476766177,18.433783726302988,18.852100427862762,11.65057668876362,10.344138992338403,10.94796574779645
103,ESO215-009,PGC490287,164.375,-48.1839,5.345643593969718,0.073344979741492,0.0743653100465246,CF4,597.0,2.0,LEDA,,,2.868884957965679,-0.014677655293260788,0.7896959308286282,0.6604831191404926,3.2970861095603587,0.05575829654903952,0.061028643836747776,-678.207894984174,595.0386610228494,625.1417808155454,357.112303147365,6.350258678164323,5.515503904077718
104,ESO383-087,PGC049050,207.325,-36.0614,3.19,0.03,0.03,-1,326.0,2.0,-4,HI,Sdm,3.6185038716972437,-0.010984930621896411,0.9960350200895349,0.08907977168811064,0.7594389558687442,0.09124849972060578,0.09464271900738808,233.525890317116,322.16205668623957,333.05807287845835,211.75410195883143,9.904094893209049,8.912094606040654
105,ESO384-016,PGC49615,209.2559,-35.3329,4.385306977749858,0.0601686673997718,0.0610056969412324,CF4,505.0,9.0,LEDA,,,3.6522044342240023,-0.010763016831581797,0.9924721455654467,0.12277881092139326,0.7140272263874483,0.08534086359407178,0.09767079301606485,-60.87937415619906,165.43445844475582,184.1096282587502,20.083914231222913,19.44344980363805,18.872593607509465
106,NGC5398,PGC49923,210.34,-33.0637,12.13388850464978,1.0676506648731046,1.1706556751311332,CF4,1219.0,3.0,LEDA,,,3.6711255486448726,-0.010071778982601795,0.9899765164942669,0.14170584635559783,8.309128614628062,1.1354515447378635,1.2378922953225437,680.0866494879353,284.19881451689577,309.2294238268933,686.6656205307917,8.268745291886944,8.232531576268116
107,NGC5408,PGC50073,210.8383,-41.3766,5.199959965335156,0.1649538774561119,0.1703579983673684,CF4,507.0,3.0,LEDA,,,3.6798225243075606,-0.012604033131546729,0.988712787718948,0.15038956048869684,1.480972430309008,0.2089368549644428,0.22013632616407963,-47.0792881265943,65.74276475009022,68.54231150779488,5.908692672852583,12.523922426116329,13.613255948101637
108,AGC205315,PGC5057800,162.4683,12.5392,10.0,0.4939520634371828,0.5196187382322233,CF4,779.0,8.0,LEDA,,,2.835606765117903,0.003819658750189496,0.7687053354159225,0.6939818134230321,7.4424027026770165,0.4988588511024705,0.5295296319843823,112.46985645469344,58.12148292395521,60.15270224561931,457.6011479670687,16.55119484178715,16.347877864354018
109,AGC174585,PGC5060050,114.0429,9.9864,7.550922276654341,0.3729793639407202,0.3923600705884746,CF4,356.0,8.0,LEDA,,,1.9904240935226414,0.0030420314009579866,0.031753212043633794,1.5390377763789187,8.37992631413085,0.3606570543365848,0.37992359858299984,1219.5083860369464,99.2729994800357,103.09321829077372,550.8074021290026,18.578363836439394,18.551885074315123
110,AGC174605,PGC5060076,117.5904,7.7944,9.3756200692588,0.1711243517270837,0.1743057909555556,CF4,351.0,8.0,LEDA,,,2.05233964873714,0.0023743100167855215,0.09354047267488239,1.4771189038175039,9.806211955717247,0.17898931484970682,0.1823169746933715,1659.457085770999,114.84049182824882,116.62433638289602,488.4583246657116,14.079647591867115,14.177085546634657
111,ALFAZOAJ1952+1428,PGC5060431,298.0491,14.4733,8.203515443298183,0.5122110404320894,0.5463223089761797,CF4,279.0,6.0,LEDA,,,5.201938127605832,0.00440881930179897,-0.10158766230883942,1.6725595372605917,9.425274205407245,0.5014633439807863,0.5357814330774406,1138.7105104398854,101.55835926393269,106.85954250233739,525.3096930877466,18.3722648424328,18.535145080976122
112,AF7448_001,PGC5067080,344.8981,16.7654,7.798301105232589,0.6533378444774582,0.7130792767911824,CF4,360.0,6.0,LEDA,,,6.019607428872654,0.005107032889692085,-0.795224663996916,2.4901743564435965,11.136721087583215,0.7021875158756998,0.7629368830900063,914.068656000503,121.99315554917005,131.40544474353848,841.9758395310241,12.873668279964818,12.788164695144587
113,DDO187,PGC50961,213.9854,23.0556,2.249054606,0.041049873,0.041813047,CF4,152.0,2.0,LEDA,,,3.734749781197074,0.007023137383634438,0.9788170052781882,0.20619508538479775,1.7423096659945945,0.10512266136524695,0.10653720673162459,407.0069521522088,123.05325032124523,124.7495662501137,386.8036275456166,8.392501520752205,8.111720192684118
114,ANTLIAB,PGC5098252,147.2337,-25.99,1.3931568029453023,0.0627023849672128,0.0656574573300463,CF4,376.0,6.0,LEDA,,,2.569712834893575,-0.007917006740256556,0.5737928750461593,0.9596668412882174,3.2867927378604787,0.0819142050165822,0.08470083654877447,347.1592414779996,34.21870304168363,35.00505846316913,412.2245295264531,11.041001220546036,10.715938611559238
115,PGC051659,PGC51659,217.0149,-46.3052,3.5318316979195674,0.3549576272697998,0.3946176560764289,CF4,392.0,2.0,LEDA,,,3.7876245308862426,-0.014105370546707498,0.9668540813235821,0.25818854839422595,1.0155324097910108,0.042462762225685236,0.18303839872998418,352.9489599119795,558.6763192746137,1351.996252702655,163.51846299417807,61.631995978757374,28.498729799543327
116,NGC5643,PGC51969,218.1696,-44.1745,12.13388850464978,0.5993559264388448,0.6304995834636671,CF4,1189.0,14.0,LEDA,,,3.807777847759021,-0.013456322210367959,0.9615138763111922,0.2783363168466964,8.4689348230135,0.6602510617363571,0.6912552885321812,654.7940872338553,176.51364105695308,183.9307612709099,681.9251698690261,19.35313699901792,19.252700832738014
117,ESO222-010,PGC52125,218.7626,-49.4217,3.07609681474071,0.1248875880743223,0.130172509764757,CF4,621.0,4.0,LEDA,,,3.818127650223347,-0.015054710735472777,0.9586162538374116,0.2886949061002472,1.2796169257621752,0.10620177230197414,0.12442109958487979,-74.04225097239892,72.28711524127903,80.51196555361818,81.64083167096031,25.519232978339367,26.66475690784651
118,ESO272-025,PGC52591,220.8561,-44.7051,3.8194427084004654,0.1550669619221332,0.1616289971345059,CF4,629.0,3.0,LEDA,,,3.8546661181138484,-0.013617952213306786,0.9475802738345908,0.32522056871607385,1.2483018619345168,0.029486557210191222,0.036615700257080386,-260.13411236553384,428.8421522900422,478.7537898233353,184.97409119276043,22.038962495171717,15.279071907170419
119,ESO223-009,PGC53639,225.2858,-48.2918,6.165950018614819,0.0565297695590993,0.0570528330767734,CF4,588.0,2.0,LEDA,,,3.931978967989441,-0.014710523512855775,0.9200731564084242,0.40252913829940196,3.007245963209476,0.09048494910921878,0.09262319475646352,-0.5253334789974309,11.670455441479323,11.67297533024764,184.83365317519156,8.740274581732535,8.57383803540236
120,ESO274-001,PGC54392,228.5559,-46.8091,2.7289777828080406,0.098709790912657,0.1024142129913361,CF4,524.0,3.0,LEDA,,,3.989052979858908,-0.01425886726453802,0.8962319790391409,0.45959555001196395,1.878144531627619,0.08962706285423638,0.09936250756481324,93.76534624480118,40.22978048097832,42.67430152477575,204.62816956574355,15.059308308338132,14.206541397782445
121,ESO137-018,PGC57888,245.2464,-60.4876,5.72796030985829,0.2071859170507135,0.21496127629743,CF4,606.0,5.0,LEDA,,,4.280357158663021,-0.018425576641090517,0.7310955262106948,0.7508700587872567,3.919999478689212,0.15241454569604862,0.16971235177968902,-1259.273342239981,2318.2299593202447,2493.6333616134457,404.52878298610113,11.956380725243946,10.286361370419115
122,AGC229385,PGC5809449,188.0429,20.4233,10.616955571987242,0.9341770093747516,1.0243047221176609,CF4,1348.0,4.0,LEDA,,,3.281967739998445,0.006221292949529886,0.969376989688589,0.248115272124806,6.920026999224402,0.9900883940364302,1.0819454054078017,826.2979877826426,396.90572724982917,432.5905102525227,833.7245605113385,9.246152701802771,8.778761015167674
123,PGC592761,PGC592761,204.3561,-39.8887,4.965923214503362,0.2452928018674551,0.2580386754878354,CF4,491.0,3.0,LEDA,,,3.566686791534784,-0.012150792872646083,0.9993058662751206,0.03726161680205879,1.0964212383310152,0.3130350866957683,0.3263811637666034,-51.39360163619834,143.26459754936673,149.05262614393837,-46.84427619333616,8.812224636406825,9.444329472067452
124,IC4662,PGC60849,266.7892,-64.6391,2.4888573182823914,0.0228179810480511,0.0230291132271887,CF4,306.0,3.0,LEDA,,,4.6563499487616555,-0.019690195859335034,0.42955822218408624,1.1267928190573142,3.600347603727886,0.06050182773577184,0.06171780762664136,524.6548556502402,38.66773990394812,39.242328647292936,492.70015331924805,5.454324638933542,5.2782292080432285
125,IC4710,PGC61922,277.1581,-66.9822,7.211074791828994,0.1965218076292805,0.2020276211801732,CF4,739.0,4.0,LEDA,,,4.837321393571695,-0.020403944935637273,0.2600508460009981,1.3077214665668648,7.246323749547932,0.18773325811518582,0.19297286085064158,1260.869112261341,192.32782815068146,196.67126454336218,782.3498189966518,8.181243364679176,7.978731696746877
126,ESO104-022,PGC62572,283.9215,-64.8114,8.749837752274363,0.2384573702505914,0.2451380630259887,CF4,796.0,4.0,LEDA,,,4.95536499220108,-0.019742681440764284,0.14454543044134366,1.425742763761263,9.044826839592718,0.23632950960841725,0.24288848257777218,1473.2099286963687,154.41370658527165,157.79991102420487,877.2836387791499,8.521353345263833,8.443328856814787
127,NGC6744,PGC62836,287.4413,-63.8577,9.162204901219992,0.4123671489456413,0.4318014139393398,CF4,852.0,16.0,LEDA,,,5.016797091212777,-0.0194521678075137,0.08353588939672,1.4871629753878464,9.64739143770246,0.4001386486381122,0.4194358160926619,1455.4148515804286,158.94076078333595,164.65540448539946,955.3754081232273,20.685146196029677,20.227378180337723
128,ESO104-044,PGC62869,287.8461,-64.219,9.506047936562815,0.7562101842884541,0.8215661210511573,CF4,776.0,8.0,LEDA,,,5.02386218402485,-0.019562226081282635,0.07649632615293675,1.4942251980615764,9.989376382699872,0.7167742753571602,0.783087076519223,1526.1626932380418,240.16318820710683,258.0212371955987,886.3316171833167,17.123808670891776,16.6164135570707
129,ESO594-004,PGC63287,292.4959,-17.679,1.056817509213659,0.0382261211595407,0.0396606869295257,CF4,-79.0,3.0,LEDA,,,5.105016503584082,-0.005385331364409221,-0.004732368252103894,1.575528712710987,4.027885780460762,0.0785482186900599,0.08028994816651025,560.5810816518288,26.417042029741562,26.85045476554287,501.2639337573671,8.859183674480903,8.57252879134171
130,IC4870,PGC63432,294.4065,-65.8119,8.317637711026714,0.1893325493857194,0.1937426709970573,CF4,877.0,3.0,LEDA,,,5.138362764272686,-0.020047451169260884,-0.03788465638025861,1.6086900513409166,9.311157218500611,0.2040506950125618,0.20868106718814516,1274.6689967478117,63.07050282945109,64.15529621008383,1041.2648340428266,6.8639725548630395,6.763400576055574
131,ESO461-036,PGC64054,300.9889,-31.6816,6.886522963442766,0.2795884833668012,0.2914199492708551,CF4,432.0,6.0,LEDA,,,5.25324731695596,-0.009650767246714586,-0.1522982743181181,1.7236895862851367,8.40445269171892,0.29003118630224556,0.301954296493431,1034.8513029923358,69.67187818013059,71.79471393993646,701.9341726306629,13.759650995949869,13.61571386293258
132,IC4951,PGC64181,302.3822,-61.8506,8.994975815300352,0.561628237657601,0.5990304998589799,CF4,814.0,3.0,LEDA,,,5.277564989423998,-0.018840770184259798,-0.17614887222293696,1.7478690952504372,10.40570785068499,0.5585388219350111,0.596244043764683,1303.4213286414667,121.0516257283946,127.65975629376149,1041.4915073940806,9.843733297336485,9.50404432757523
133,IC5052,PGC65603,313.0212,-69.2014,5.370317963702524,0.1463560737113267,0.1504564291050423,CF4,589.0,3.0,LEDA,,,5.463250568543675,-0.021079951913627937,-0.3547539584101725,1.9334472234936069,7.661536919283596,0.1823874116315043,0.1870653030993905,993.3081496407989,52.80446936837882,53.88678790532809,927.589905340083,7.678500143180145,7.531696633594038
134,NGC7090,PGC67045,324.1205,-54.5576,9.289663867799362,0.2531691305763441,0.2602619924149927,CF4,851.0,4.0,LEDA,,,5.6569698982102805,-0.016619195341755332,-0.5281215117780097,2.12718321715889,11.809087727185473,0.2958208061955503,0.3036604804333649,1331.3640961110593,73.95550078341883,75.60646649145858,1220.000792420333,8.869392383024888,8.819611196335927
135,PGC677373,PGC677373,204.2511,-33.3625,4.446312674691084,0.2967722483474544,0.3179971933630661,CF4,591.0,4.0,LEDA,,,3.5648541958201903,-0.010162798667634065,0.9993709169173307,0.03547249783490752,0.5834541876553827,0.3407731303412048,0.3818561323513985,51.21834397266884,486.24114411540495,541.7448623411394,53.14189035916216,9.84493582767125,8.906170589254955
136,IC5152,PGC67908,330.6723,-51.2966,1.914255925021086,0.0349391082178167,0.0355886747369587,CF4,124.0,2.0,LEDA,,,5.771320380142446,-0.015625837935830875,-0.6215421203506585,2.241506041489909,5.2886243179007275,0.0965463473685011,0.09834127798318626,644.8536705537039,30.09640789288568,30.534131201182404,620.5507787716016,7.120601137134486,7.078930847075753
137,PGC683190,PGC683190,173.2957,-32.9624,5.470159628939719,0.1490770362717697,0.1532536229637724,CF4,704.0,9.0,LEDA,,,3.0245805445483374,-0.010040921237977405,0.8752639830629536,0.5048149602245328,2.796468860490656,0.12855745309602185,0.14146315298541579,231.07909001949244,192.86647193249672,204.33892711418196,346.37739093204857,11.778480442244188,9.40600805300869
138,ESO238-005,PGC68672,335.627,-48.404,7.834296427662114,0.1783303585495561,0.1824842062146761,CF4,706.0,3.0,LEDA,,,5.857796208591009,-0.014744701587355845,-0.6868636336611897,2.32796114021313,10.872936822116333,0.2325935975083233,0.23773567568742315,1204.6227038872175,59.249985361035975,60.36207243796991,1142.9776362513794,7.980958991809985,7.953769853154881
139,Tucana,PGC69519,340.458,-64.4206,0.899497,0.0164176811,0.0167229086,CF4,194.0,4.0,LEDA,,,5.942113064754855,-0.019623636953111638,-0.7454751218795719,2.412043709287099,4.591637643139405,0.08382552785404851,0.08538396078886379,691.8613721199305,33.352640924809585,33.822286707426954,696.9496706175008,8.455683497865493,8.461045943505837
140,PGC704814,PGC704814,359.6696,-31.4676,3.58096437102636,0.1295269776677949,0.1343879199453623,CF4,270.0,89.0,LEDA,,,6.277418739330997,-0.009585579118880232,-0.9233131756287335,2.7474162440056693,7.318504044442289,0.1964059082057119,0.2024836833480439,804.950567943481,131.72785363355143,133.046483519399,796.0114334060178,92.4471959076011,92.23321666941342
141,ESO407-018,PGC71431,351.616,-32.3886,2.1677041048196948,0.0784079739656538,0.0813505010160842,CF4,62.0,3.0,LEDA,,,6.136856902692381,-0.00986613176250379,-0.8604764663559873,2.6070004446451893,5.852190952311719,0.14337555704449922,0.147469957443068,605.5465607695205,37.17262774903705,38.00190258252646,589.941287609769,8.353900751809533,8.315416951330576
142,ESO347-017,PGC71464,351.7344,-37.3469,8.241381150130017,0.2980988028872016,0.3092859787168009,CF4,691.0,3.0,LEDA,,,6.138923372526743,-0.011376516315032226,-0.8614947493293952,2.6090024617711487,11.751978936846609,0.36007326271372087,0.37238831749731993,1216.334984655255,81.72096666304179,84.20898775482941,1187.046556767297,8.177487807475018,8.154681853912507
143,IC5332,PGC71775,353.6145,-36.1016,8.790225168308838,0.3956253031148744,0.4142705492228771,CF4,705.0,3.0,LEDA,,,6.171737307793489,-0.010997176242171837,-0.8776816526969707,2.6417993792464114,12.33823983626303,0.4576600101434689,0.47743917463591323,1234.251820542217,98.44430368510665,102.30482465698438,1205.7268094109957,8.258740108153006,8.232789572644833
144,ESO471-006,PGC72228,355.9379,-31.9593,4.265795188015924,0.1542979769707004,0.1600885356103356,CF4,269.0,9.0,LEDA,,,6.212288287634325,-0.009735359504189356,-0.8963944125566505,2.6823634221208614,7.9342114807684245,0.21943557370064593,0.22640451901793934,805.6588395495087,57.64931921599508,59.037424560188086,788.3178876424678,14.156091690671587,14.114952341304388
145,ESO149-003,PGC72675,358.0122,-52.5774,6.854882264526615,0.1560361703613528,0.1596707196730991,CF4,589.0,5.0,LEDA,,,6.248491652308443,-0.01601599192709369,-0.9116840620237664,2.718160483957565,10.51550197060049,0.2225093435815939,0.2273734291521805,1119.193633540226,57.188495404300326,58.21778980435206,1103.721126796449,10.031365503556344,10.020403142509167
146,NGC7793,PGC73049,359.4573,-32.591,3.7670379898390873,0.1026622433607542,0.1055384593770805,CF4,228.0,3.0,LEDA,,,6.273713405329013,-0.00992778632826862,-0.9218788046020948,2.7436979793250624,7.497975215124914,0.170085647525684,0.1742022042081537,766.1622208654942,42.579913250591,43.414034745539155,754.325142545846,8.1657695382263,8.152844564225802
